_CASE_KEY,SORTING,EVENTTIME,ACTIVITY_EN,Automation
1029,8210,1/22/18 18:03,Start preparing pizza,A
1029,8211,1/22/18 18:07,Start baking pizza,A
1029,8212,1/22/18 18:08,Baking pizza ready,A
1029,8213,1/22/18 18:09,Plan route,B
1029,8214,1/22/18 18:09,Departure pizza,B
1029,8215,1/22/18 18:17,Pizza arrives at customer,A
1029,8216,1/22/18 18:50,Payment customer,A
1030,8217,1/28/18 12:58,Order by phone,A
1030,8218,1/28/18 13:00,Start preparing pizza,A
1030,8219,1/28/18 13:01,Start baking pizza,A
1030,8220,1/28/18 13:03,Baking pizza ready,A
1030,8221,1/28/18 13:09,Start preparing pizza,A
1030,8222,1/28/18 13:12,Start baking pizza,A
1030,8223,1/28/18 13:20,Plan route,A
1030,8224,1/28/18 13:20,Baking pizza ready,A
1030,8225,1/28/18 13:25,Departure pizza,A
1030,8226,1/28/18 13:29,Pizza arrives at customer,B
1030,8227,1/28/18 14:02,Payment customer,A
1031,8228,5/11/18 5:53,Order by phone,A
1031,8229,5/11/18 5:55,Start preparing pizza,A
1031,8230,5/11/18 5:56,Start baking pizza,B
1031,8231,5/11/18 6:09,Baking pizza ready,B
1031,8232,5/11/18 6:09,Departure pizza,A
1031,8233,5/11/18 6:09,Plan route,A
1031,8234,5/11/18 6:16,Pizza arrives at customer,B
1031,8235,5/11/18 6:27,Payment customer,B
1032,8236,6/13/18 3:05,Order by phone,B
1032,8237,6/13/18 3:07,Start preparing pizza,A
1032,8238,6/13/18 3:09,Start baking pizza,A
1032,8239,6/13/18 3:11,Baking pizza ready,B
1032,8240,6/13/18 3:14,Plan route,A
1032,8241,6/13/18 3:17,Departure pizza,A
1032,8242,6/13/18 3:26,Pizza arrives at customer,A
1032,8243,6/13/18 3:33,Payment customer,A
1033,8244,4/22/18 1:30,Order by phone,A
1033,8245,4/22/18 1:31,Start preparing pizza,A
1033,8246,4/22/18 1:32,Start baking pizza,A
1033,8247,4/22/18 1:36,Baking pizza ready,A
1033,8248,4/22/18 1:38,Plan route,A
1033,8249,4/22/18 1:39,Departure pizza,A
1033,8250,4/22/18 1:46,Pizza arrives at customer,A
1033,8251,4/22/18 2:09,Payment customer,A
1034,8252,2/23/18 13:12,Order by phone,A
1034,8253,2/23/18 13:12,Start baking pizza,A
1034,8254,2/23/18 13:12,Start preparing pizza,A
1034,8255,2/23/18 13:13,Baking pizza ready,A
1034,8256,2/23/18 13:21,Start preparing pizza,A
1034,8257,2/23/18 13:24,Start baking pizza,A
1034,8258,2/23/18 13:31,Baking pizza ready,A
1034,8259,2/23/18 13:37,Plan route,A
1034,8260,2/23/18 13:38,Departure pizza,A
1034,8261,2/23/18 13:45,Pizza arrives at customer,A
1034,8262,2/23/18 14:04,Payment customer,A
1035,8263,4/25/18 19:25,Order at the counter (shop),B
1035,8264,4/25/18 19:28,Start preparing pizza,B
1035,8265,4/25/18 19:34,Start baking pizza,A
1035,8266,4/25/18 19:46,Payment customer,A
1035,8267,4/25/18 19:46,Baking pizza ready,B
1036,8268,3/31/18 16:37,Order by phone,A
1036,8269,3/31/18 16:40,Start preparing pizza,A
1036,8270,3/31/18 16:48,Call Customer,A
1036,8271,3/31/18 16:49,Start preparing pizza,A
1036,8272,3/31/18 16:52,Start baking pizza,B
1036,8273,3/31/18 16:57,Baking pizza ready,A
1036,8274,3/31/18 16:59,Plan route,A
1036,8275,3/31/18 17:02,Departure pizza,B
1036,8276,3/31/18 17:03,Pizza arrives at customer,A
1036,8277,3/31/18 17:37,Payment customer,A
1037,8278,4/25/18 1:02,Order by phone,A
1037,8279,4/25/18 1:03,Start preparing pizza,A
1037,8280,4/25/18 1:03,Start baking pizza,A
1037,8281,4/25/18 1:24,Start preparing pizza,B
1037,8282,4/25/18 1:24,Baking pizza ready,A
1037,8283,4/25/18 1:31,Start baking pizza,A
1037,8284,4/25/18 1:40,Baking pizza ready,A
1037,8285,4/25/18 1:44,Plan route,A
1037,8286,4/25/18 1:49,Departure pizza,A
1037,8287,4/25/18 1:50,Pizza arrives at customer,A
1037,8288,4/25/18 2:13,Payment customer,B
1039,8289,6/3/18 21:01,Start order website,A
1039,8290,6/3/18 21:08,Approve order website,A
1039,8291,6/3/18 21:08,Receive order website,A
1039,8292,6/3/18 21:10,Start preparing pizza,A
1039,8293,6/3/18 21:10,Call Customer,B
1039,8294,6/3/18 21:13,Start baking pizza,B
1039,8295,6/3/18 21:26,Baking pizza ready,B
1039,8296,6/3/18 21:31,Plan route,B
1039,8297,6/3/18 21:36,Departure pizza,A
1039,8298,6/3/18 21:43,Pizza arrives at customer,A
1039,8299,6/3/18 21:59,Payment customer,A
1040,8300,2/20/18 8:22,Order by phone,A
1040,8301,2/20/18 8:23,Start preparing pizza,B
1040,8302,2/20/18 8:30,Start baking pizza,A
1040,8303,2/20/18 8:34,Baking pizza ready,A
1040,8304,2/20/18 8:38,Start preparing pizza,B
1040,8305,2/20/18 8:43,Start baking pizza,B
1040,8306,2/20/18 8:54,Baking pizza ready,A
1040,8307,2/20/18 8:58,Plan route,A
1040,8308,2/20/18 9:02,Departure pizza,A
1040,8309,2/20/18 9:06,Pizza arrives at customer,B
1040,8310,2/20/18 9:44,Payment customer,B
1042,8311,3/19/18 17:35,Order by phone,A
1042,8312,3/19/18 17:38,Start preparing pizza,A
1042,8313,3/19/18 17:44,Start baking pizza,A
1042,8314,3/19/18 17:45,Baking pizza ready,A
1042,8315,3/19/18 17:46,Plan route,A
1042,8316,3/19/18 17:49,Departure pizza,B
1042,8317,3/19/18 17:55,Pizza arrives at customer,A
1042,8318,3/19/18 18:11,Payment customer,A
1043,8319,4/24/18 6:33,Order by phone,A
1043,8320,4/24/18 6:36,Start preparing pizza,A
1043,8321,4/24/18 6:43,Start baking pizza,A
1043,8322,4/24/18 6:50,Baking pizza ready,B
1043,8323,4/24/18 6:53,Plan route,A
1043,8324,4/24/18 6:55,Departure pizza,B
1043,8325,4/24/18 6:55,Pizza arrives at customer,A
1043,8326,4/24/18 7:07,Payment customer,A
1044,8327,2/12/18 8:38,Order at the counter (shop),A
1044,8328,2/12/18 8:38,Start preparing pizza,A
1044,8329,2/12/18 8:39,Start baking pizza,B
1044,8330,2/12/18 8:39,Baking pizza ready,B
1044,8331,2/12/18 8:40,Payment customer,B
1045,8332,2/27/18 10:26,Order at the counter (shop),A
1045,8333,2/27/18 10:27,Start preparing pizza,B
1045,8334,2/27/18 10:28,Start baking pizza,A
1045,8335,2/27/18 10:35,Payment customer,A
1045,8336,2/27/18 10:35,Baking pizza ready,A
1046,8337,4/4/18 13:33,Order by phone,A
1046,8338,4/4/18 13:35,Start preparing pizza,A
1046,8339,4/4/18 13:37,Start baking pizza,A
1046,8340,4/4/18 13:45,Baking pizza ready,A
1046,8341,4/4/18 13:53,Start preparing pizza,A
1046,8342,4/4/18 13:57,Start baking pizza,A
1046,8343,4/4/18 14:09,Plan route,B
1046,8344,4/4/18 14:09,Baking pizza ready,A
1046,8345,4/4/18 14:14,Departure pizza,A
1046,8346,4/4/18 14:22,Pizza arrives at customer,A
1046,8347,4/4/18 14:59,Payment customer,A
1047,8348,3/18/18 1:41,Order by phone,A
1047,8349,3/18/18 1:43,Start preparing pizza,A
1047,8350,3/18/18 1:45,Start baking pizza,A
1047,8351,3/18/18 1:46,Baking pizza ready,B
1047,8352,3/18/18 1:47,Plan route,B
1047,8353,3/18/18 1:52,Departure pizza,B
1047,8354,3/18/18 1:56,Pizza arrives at customer,A
1047,8355,3/18/18 2:18,Payment customer,A
1048,8356,3/28/18 4:12,Order at the counter (shop),B
1048,8357,3/28/18 4:15,Start preparing pizza,A
1048,8358,3/28/18 4:17,Start baking pizza,A
1048,8359,3/28/18 4:29,Baking pizza ready,B
1048,8360,3/28/18 4:29,Payment customer,A
1049,8361,3/15/18 13:02,Order by phone,A
1049,8362,3/15/18 13:04,Start preparing pizza,A
1049,8363,3/15/18 13:06,Start baking pizza,A
1049,8364,3/15/18 13:17,Plan route,A
1049,8365,3/15/18 13:17,Baking pizza ready,A
1049,8366,3/15/18 13:20,Departure pizza,A
1049,8367,3/15/18 13:29,Pizza arrives at customer,A
1049,8368,3/15/18 13:37,Payment customer,A
1050,8369,3/16/18 13:28,Order by phone,A
1050,8370,3/16/18 13:30,Start preparing pizza,A
1050,8371,3/16/18 13:33,Start baking pizza,A
1050,8372,3/16/18 13:39,Baking pizza ready,A
1050,8373,3/16/18 13:43,Plan route,A
1050,8374,3/16/18 13:46,Departure pizza,A
1050,8375,3/16/18 13:54,Pizza arrives at customer,A
1050,8376,3/16/18 14:06,Payment customer,A
1051,8377,7/22/18 14:48,Order at the counter (shop),A
1051,8378,7/22/18 14:49,Start preparing pizza,B
1051,8379,7/22/18 14:50,Start baking pizza,A
1051,8380,7/22/18 14:56,Payment customer,A
1051,8381,7/22/18 14:56,Baking pizza ready,A
1052,8382,3/23/18 9:01,Start preparing pizza,A
1052,8383,3/23/18 9:01,Order by phone,A
1052,8384,3/23/18 9:08,Call Customer,A
1052,8385,3/23/18 9:08,Start preparing pizza,A
1052,8386,3/23/18 9:14,Start baking pizza,A
1052,8387,3/23/18 9:16,Baking pizza ready,A
1052,8388,3/23/18 9:20,Plan route,B
1052,8389,3/23/18 9:22,Departure pizza,B
1052,8390,3/23/18 9:27,Pizza arrives at customer,B
1052,8391,3/23/18 9:35,Payment customer,A
1053,8392,5/20/18 21:28,Order by phone,A
1053,8393,5/20/18 21:29,Start preparing pizza,B
1053,8394,5/20/18 21:35,Start baking pizza,A
1053,8395,5/20/18 21:47,Baking pizza ready,A
1053,8396,5/20/18 21:56,Start preparing pizza,B
1053,8397,5/20/18 22:00,Start baking pizza,A
1053,8398,5/20/18 22:07,Baking pizza ready,A
1053,8399,5/20/18 22:12,Plan route,A
1053,8400,5/20/18 22:14,Departure pizza,B
1053,8401,5/20/18 22:20,Pizza arrives at customer,A
1053,8402,5/20/18 22:21,Payment customer,A
1054,8403,5/17/18 23:37,Order at the counter (shop),A
1054,8404,5/17/18 23:40,Start preparing pizza,A
1054,8405,5/17/18 23:43,Start baking pizza,A
1054,8406,5/17/18 23:51,Baking pizza ready,A
1054,8407,5/17/18 23:52,Payment customer,A
1055,8408,3/28/18 2:24,Order by phone,A
1055,8409,3/28/18 2:26,Start preparing pizza,A
1055,8410,3/28/18 2:33,Call Customer,A
1055,8411,3/28/18 2:38,Start preparing pizza,B
1055,8412,3/28/18 2:41,Start baking pizza,A
1055,8413,3/28/18 2:54,Baking pizza ready,A
1055,8414,3/28/18 2:54,Plan route,A
1055,8415,3/28/18 2:59,Departure pizza,A
1055,8416,3/28/18 3:00,Pizza arrives at customer,A
1055,8417,3/28/18 3:29,Payment customer,B
1056,8418,1/17/18 15:07,Order by phone,A
1056,8419,1/17/18 15:09,Start preparing pizza,A
1056,8420,1/17/18 15:09,Call Customer,A
1056,8421,1/17/18 15:12,Start preparing pizza,A
1056,8422,1/17/18 15:18,Start baking pizza,A
1056,8423,1/17/18 15:29,Baking pizza ready,A
1056,8424,1/17/18 15:29,Plan route,A
1056,8425,1/17/18 15:31,Departure pizza,A
1056,8426,1/17/18 15:32,Pizza arrives at customer,A
1056,8427,1/17/18 16:07,Payment customer,A
1057,8428,5/9/18 20:31,Order at the counter (shop),A
1057,8429,5/9/18 20:33,Start preparing pizza,A
1057,8430,5/9/18 20:35,Start baking pizza,B
1057,8431,5/9/18 20:39,Baking pizza ready,A
1057,8432,5/9/18 20:40,Payment customer,A
1059,8433,4/7/18 3:52,Order by phone,B
1059,8434,4/7/18 3:54,Start preparing pizza,B
1059,8435,4/7/18 3:55,Start baking pizza,A
1059,8436,4/7/18 4:05,Baking pizza ready,B
1059,8437,4/7/18 4:13,Start preparing pizza,A
1059,8438,4/7/18 4:17,Start baking pizza,A
1059,8439,4/7/18 4:28,Baking pizza ready,A
1059,8440,4/7/18 4:34,Plan route,B
1059,8441,4/7/18 4:36,Departure pizza,A
1059,8442,4/7/18 4:44,Pizza arrives at customer,B
1059,8443,4/7/18 5:21,Payment customer,B
1060,8444,4/15/18 8:17,Order by phone,B
1060,8445,4/15/18 8:19,Start preparing pizza,A
1060,8446,4/15/18 8:26,Start baking pizza,A
1060,8447,4/15/18 8:26,Baking pizza ready,A
1060,8448,4/15/18 8:30,Start preparing pizza,A
1060,8449,4/15/18 8:31,Start baking pizza,A
1060,8450,4/15/18 8:38,Baking pizza ready,B
1060,8451,4/15/18 8:45,Plan route,A
1060,8452,4/15/18 8:48,Departure pizza,A
1060,8453,4/15/18 8:53,Pizza arrives at customer,A
1060,8454,4/15/18 9:21,Payment customer,A
1061,8455,3/6/18 16:36,Order at the counter (shop),A
1061,8456,3/6/18 16:37,Start preparing pizza,A
1061,8457,3/6/18 16:40,Start baking pizza,A
1061,8458,3/6/18 16:44,Baking pizza ready,A
1061,8459,3/6/18 16:45,Payment customer,A
1062,8460,3/4/18 13:26,Order by phone,A
1062,8461,3/4/18 13:28,Start preparing pizza,A
1062,8462,3/4/18 13:32,Start baking pizza,B
1062,8463,3/4/18 13:47,Baking pizza ready,A
1062,8464,3/4/18 13:53,Start preparing pizza,B
1062,8465,3/4/18 14:00,Start baking pizza,A
1062,8466,3/4/18 14:08,Baking pizza ready,A
1062,8467,3/4/18 14:15,Plan route,A
1062,8468,3/4/18 14:18,Departure pizza,B
1062,8469,3/4/18 14:25,Pizza arrives at customer,A
1062,8470,3/4/18 15:04,Payment customer,A
1063,8471,3/21/18 9:37,Order at the counter (shop),B
1063,8472,3/21/18 9:38,Start preparing pizza,A
1063,8473,3/21/18 9:39,Start baking pizza,A
1063,8474,3/21/18 9:46,Baking pizza ready,A
1063,8475,3/21/18 9:46,Payment customer,A
1064,8476,4/27/18 22:48,Order at the counter (shop),A
1064,8477,4/27/18 22:50,Start preparing pizza,B
1064,8478,4/27/18 22:52,Start baking pizza,A
1064,8479,4/27/18 23:02,Baking pizza ready,A
1064,8480,4/27/18 23:02,Payment customer,B
1065,8481,3/21/18 5:47,Order by phone,B
1065,8482,3/21/18 5:48,Start preparing pizza,A
1065,8483,3/21/18 5:50,Start baking pizza,A
1065,8484,3/21/18 5:54,Baking pizza ready,B
1065,8485,3/21/18 5:55,Plan route,A
1065,8486,3/21/18 5:59,Departure pizza,A
1065,8487,3/21/18 6:05,Pizza arrives at customer,A
1065,8488,3/21/18 6:38,Payment customer,A
1066,8489,3/28/18 13:44,Order at the counter (shop),A
1066,8490,3/28/18 13:44,Start preparing pizza,A
1066,8491,3/28/18 13:49,Start baking pizza,A
1066,8492,3/28/18 13:51,Baking pizza ready,A
1066,8493,3/28/18 13:51,Payment customer,A
1067,8494,5/4/18 0:52,Order by phone,B
1067,8495,5/4/18 0:55,Start preparing pizza,A
1067,8496,5/4/18 1:01,Start baking pizza,A
1067,8497,5/4/18 1:02,Baking pizza ready,B
1067,8498,5/4/18 1:04,Departure pizza,B
1067,8499,5/4/18 1:04,Plan route,A
1067,8500,5/4/18 1:05,Pizza arrives at customer,A
1067,8501,5/4/18 1:37,Payment customer,A
1068,8502,1/19/18 2:03,Order by phone,A
1068,8503,1/19/18 2:05,Start preparing pizza,A
1068,8504,1/19/18 2:10,Call Customer,A
1068,8505,1/19/18 2:10,Start preparing pizza,A
1068,8506,1/19/18 2:11,Start baking pizza,A
1068,8507,1/19/18 2:23,Baking pizza ready,B
1068,8508,1/19/18 2:25,Plan route,A
1068,8509,1/19/18 2:28,Departure pizza,A
1068,8510,1/19/18 2:30,Pizza arrives at customer,B
1068,8511,1/19/18 2:45,Payment customer,A
1069,8512,6/3/18 3:55,Order by phone,A
1069,8513,6/3/18 3:55,Start preparing pizza,A
1069,8514,6/3/18 4:00,Start baking pizza,B
1069,8515,6/3/18 4:13,Baking pizza ready,B
1069,8516,6/3/18 4:15,Plan route,A
1069,8517,6/3/18 4:16,Departure pizza,A
1069,8518,6/3/18 4:21,Pizza arrives at customer,A
1069,8519,6/3/18 4:52,Payment customer,A
1070,8520,3/11/18 0:51,Order at the counter (shop),A
1070,8521,3/11/18 0:51,Start preparing pizza,B
1070,8522,3/11/18 0:57,Start baking pizza,B
1070,8523,3/11/18 1:01,Payment customer,B
1070,8524,3/11/18 1:01,Baking pizza ready,A
1071,8525,2/6/18 20:04,Order at the counter (shop),B
1071,8526,2/6/18 20:04,Start preparing pizza,A
1071,8527,2/6/18 20:09,Start baking pizza,B
1071,8528,2/6/18 20:14,Payment customer,A
1071,8529,2/6/18 20:14,Baking pizza ready,A
1072,8530,3/9/18 10:22,Order by phone,A
1072,8531,3/9/18 10:24,Start preparing pizza,A
1072,8532,3/9/18 10:30,Call Customer,A
1072,8533,3/9/18 10:35,Start preparing pizza,B
1072,8534,3/9/18 10:37,Start baking pizza,B
1072,8535,3/9/18 10:37,Baking pizza ready,A
1072,8536,3/9/18 10:39,Departure pizza,A
1072,8537,3/9/18 10:39,Plan route,B
1072,8538,3/9/18 10:45,Pizza arrives at customer,A
1072,8539,3/9/18 11:24,Payment customer,B
1073,8540,3/9/18 5:30,Start order website,A
1073,8541,3/9/18 5:35,Approve order website,A
1073,8542,3/9/18 5:35,Receive order website,A
1073,8543,3/9/18 5:37,Payment via credit card,A
1073,8544,3/9/18 5:37,Start preparing pizza,B
1073,8545,3/9/18 5:43,Start baking pizza,A
1073,8546,3/9/18 5:50,Baking pizza ready,A
1073,8547,3/9/18 5:53,Plan route,A
1073,8548,3/9/18 5:54,Departure pizza,A
1073,8549,3/9/18 6:03,Pizza arrives at customer,A
1073,8550,3/9/18 6:25,Pizza received,A
1074,8551,3/28/18 12:21,Order by phone,B
1074,8552,3/28/18 12:21,Start preparing pizza,A
1074,8553,3/28/18 12:22,Start baking pizza,A
1074,8554,3/28/18 12:31,Baking pizza ready,B
1074,8555,3/28/18 12:32,Plan route,A
1074,8556,3/28/18 12:32,Departure pizza,B
1074,8557,3/28/18 12:35,Pizza arrives at customer,B
1074,8558,3/28/18 12:56,Payment customer,A
1075,8559,5/4/18 16:19,Start order website,A
1075,8560,5/4/18 16:27,Approve order website,A
1075,8561,5/4/18 16:27,Receive order website,A
1075,8562,5/4/18 16:29,Call Customer,B
1075,8563,5/4/18 16:33,Start preparing pizza,A
1075,8564,5/4/18 16:36,Baking pizza ready,A
1075,8565,5/4/18 16:36,Plan route,A
1075,8566,5/4/18 16:36,Start baking pizza,A
1075,8567,5/4/18 16:40,Pizza arrives at customer,A
1075,8568,5/4/18 16:40,Departure pizza,B
1075,8569,5/4/18 17:19,Payment customer,B
1076,8570,5/28/18 12:27,Start order website,A
1076,8571,5/28/18 12:31,Approve order website,A
1076,8572,5/28/18 12:31,Receive order website,A
1076,8573,5/28/18 12:32,Payment via credit card,A
1076,8574,5/28/18 12:47,Start preparing pizza,B
1076,8575,5/28/18 12:52,Start baking pizza,A
1076,8576,5/28/18 12:56,Baking pizza ready,A
1076,8577,5/28/18 12:58,Plan route,A
1076,8578,5/28/18 13:01,Departure pizza,A
1076,8579,5/28/18 13:01,Pizza arrives at customer,A
1076,8580,5/28/18 13:18,Pizza received,B
1077,8581,5/11/18 13:44,Order by phone,A
1077,8582,5/11/18 13:44,Start preparing pizza,A
1077,8583,5/11/18 13:46,Start baking pizza,A
1077,8584,5/11/18 13:47,Plan route,A
1077,8585,5/11/18 13:47,Baking pizza ready,B
1077,8586,5/11/18 13:49,Departure pizza,B
1077,8587,5/11/18 13:52,Pizza arrives at customer,B
1077,8588,5/11/18 14:29,Payment customer,A
1078,8589,5/3/18 13:39,Order by phone,A
1078,8590,5/3/18 13:39,Start preparing pizza,A
1078,8591,5/3/18 13:42,Call Customer,A
1078,8592,5/3/18 13:42,Start preparing pizza,A
1078,8593,5/3/18 13:43,Start baking pizza,B
1078,8594,5/3/18 13:48,Baking pizza ready,A
1078,8595,5/3/18 13:48,Plan route,A
1078,8596,5/3/18 13:49,Departure pizza,B
1078,8597,5/3/18 13:56,Pizza arrives at customer,B
1078,8598,5/3/18 14:01,Payment customer,A
1079,8599,4/3/18 8:49,Order by phone,A
1079,8600,4/3/18 8:49,Start preparing pizza,A
1079,8601,4/3/18 8:55,Start baking pizza,B
1079,8602,4/3/18 8:56,Baking pizza ready,A
1079,8603,4/3/18 8:59,Plan route,A
1079,8604,4/3/18 9:01,Departure pizza,B
1079,8605,4/3/18 9:06,Pizza arrives at customer,A
1079,8606,4/3/18 9:42,Payment customer,A
1080,8607,2/7/18 11:32,Order at the counter (shop),A
1080,8608,2/7/18 11:35,Start preparing pizza,A
1080,8609,2/7/18 11:40,Start baking pizza,A
1080,8610,2/7/18 11:47,Baking pizza ready,A
1080,8611,2/7/18 11:48,Payment customer,A
1081,8612,4/7/18 18:40,Order at the counter (shop),B
1081,8613,4/7/18 18:40,Start preparing pizza,B
1081,8614,4/7/18 18:47,Start baking pizza,A
1081,8615,4/7/18 18:48,Baking pizza ready,A
1081,8616,4/7/18 18:49,Payment customer,B
1082,8617,6/4/18 9:52,Order at the counter (shop),A
1082,8618,6/4/18 9:53,Start preparing pizza,A
1082,8619,6/4/18 9:55,Start baking pizza,A
1082,8620,6/4/18 10:06,Baking pizza ready,A
1082,8621,6/4/18 10:07,Payment customer,A
1083,8622,3/26/18 12:19,Order by phone,A
1083,8623,3/26/18 12:19,Start preparing pizza,B
1083,8624,3/26/18 12:22,Start baking pizza,A
1083,8625,3/26/18 12:45,Baking pizza ready,A
1083,8626,3/26/18 12:45,Start preparing pizza,A
1083,8627,3/26/18 12:48,Start baking pizza,A
1083,8628,3/26/18 12:57,Baking pizza ready,B
1083,8629,3/26/18 12:59,Departure pizza,A
1083,8630,3/26/18 12:59,Plan route,A
1083,8631,3/26/18 13:06,Pizza arrives at customer,B
1083,8632,3/26/18 13:45,Payment customer,B
1084,8633,1/28/18 10:12,Order by phone,A
1084,8634,1/28/18 10:12,Start preparing pizza,A
1084,8635,1/28/18 10:18,Start baking pizza,A
1084,8636,1/28/18 10:23,Baking pizza ready,B
1084,8637,1/28/18 10:25,Plan route,A
1084,8638,1/28/18 10:27,Departure pizza,B
1084,8639,1/28/18 10:34,Pizza arrives at customer,B
1084,8640,1/28/18 10:56,Payment customer,A
1085,8641,3/14/18 1:54,Order by phone,A
1085,8642,3/14/18 1:56,Start preparing pizza,A
1085,8643,3/14/18 1:57,Call Customer,A
1085,8644,3/14/18 2:02,Start preparing pizza,A
1085,8645,3/14/18 2:06,Start baking pizza,A
1085,8646,3/14/18 2:15,Baking pizza ready,A
1085,8647,3/14/18 2:20,Departure pizza,A
1085,8648,3/14/18 2:20,Plan route,B
1085,8649,3/14/18 2:29,Pizza arrives at customer,B
1085,8650,3/14/18 2:36,Payment customer,A
1087,8651,2/4/18 3:21,Order by phone,A
1087,8652,2/4/18 3:22,Start preparing pizza,A
1087,8653,2/4/18 3:25,Start baking pizza,A
1087,8654,2/4/18 3:27,Baking pizza ready,B
1087,8655,2/4/18 3:30,Plan route,A
1087,8656,2/4/18 3:35,Departure pizza,A
1087,8657,2/4/18 3:36,Pizza arrives at customer,B
1087,8658,2/4/18 4:12,Payment customer,A
